TransactionID,Timestamp,CustomerID,Name,Surname,Shipping_State,Item,Description,Retail_Price,Loyalty_Discount
111759,2016-12-12 10:18:07,100000444,Melanie,Nash,Georgia,3750666773,Waterbed Sheet,79.8,0.07
111758,2016-12-12 10:17:21,300000593,Amanda,Simpson,Virginia,1319286996,Gowns/Pajamas,47.43,0.04
111757,2016-12-12 10:16:45,200000940,Victor,Sutherland,Colorado,6548962456,Dust Ruffle,65.79,0.01
111756,2016-12-12 10:15:04,100000745,Victor,Wilson,Nebraska,9730446421,Blazer,103.3,0.08
111755,2016-12-12 10:14:08,100000278,Irene,Vaughan,Arkansas,2020397001,Men's Pajama Set,23.1,0.09
111754,2016-12-12 10:10:34,200000672,Audrey,Ince,New Jersey,9223468295,Bath Mat,23.88,0.08
111753,2016-12-12 10:10:14,400000739,Yvonne,Bower,Michigan,6511971572,Sleeping Bag,47.88,0.1
111752,2016-12-12 10:09:39,100000227,Connor,Gill,Alaska,1988250904,Coat,74.16,0.08
111751,2016-12-12 10:07:57,100000251,Fiona,Jones,South Dakota,1625450539,Dress,54.89,0.1
111750,2016-12-12 10:06:58,300000167,Cameron,Ross,North Dakota,1082405301,Blazer,119.76,0.07
111749,2016-12-12 10:06:20,100000162,Emma,Peters,New York,7463357829,Infant 2 Piece Set,49.8,0.05
111748,2016-12-12 10:06:01,100000760,Keith,Walker,Minnesota,5310615417,Tie,41.79,0.09
111747,2016-12-12 10:04:17,300000717,Anne,Allan,South Dakota,8269421724,Long Overalls,124.75,0.08
111746,2016-12-12 10:03:37,400000541,Victoria,Kerr,Arkansas,9313710898,Dish Towel,32.23,0.01
111745,2016-12-12 10:02:52,200000659,Stewart,Poole,Washington,1893735141,Socks,115.5,0.09
111744,2016-12-12 10:01:20,300000596,Lillian,Kerr,New Jersey,2113413915,Shorts,59.33,0.06
111743,2016-12-12 10:01:09,300000612,Emily,Ince,Texas,3123824581,Sweatpants,43.89,0.07
111742,2016-12-12 10:00:44,100000926,Dan,Johnston,Rhode Island,8675740287,Baby Quilt,47.76,0.06
111741,2016-12-12 09:59:13,100000445,Rose,Hodges,New Hampshire,6697166886,Coat,159.8,0.02
111740,2016-12-12 09:59:12,300000667,Richard,Watson,Ohio,8262662751,Suit,109.89,0.07
111739,2016-12-12 09:56:45,100000315,Peter,Metcalfe,Idaho,3795753080,Jeans,38.1,0.08
111738,2016-12-12 09:54:49,100000569,Gabrielle,Skinner,Wyomin,2557931901,Short Gown,47.76,0
111737,2016-12-12 09:54:20,200000629,Benjamin,McDonald,Texas,5050067655,Bottoms,66.96,0.09
111736,2016-12-12 09:50:25,400000602,Molly,Hart,Maine,4327321762,Dress,69.75,0
111735,2016-12-12 09:49:42,200000588,Sean,Dyer,Vermont,8675740287,Baby Quilt,47.76,0.09
111734,2016-12-12 09:49:29,100000327,Dominic,Miller,Hawaii,3390230025,Top,33.48,0.06
111733,2016-12-12 09:44:22,100000640,David,Arnold,Wisconsin,1489444777,Short Gown,131.12,0.1
111732,2016-12-12 09:44:18,300000410,Andrew,Grant,Ohio,6660530324,Washcloth,35.14,0.05
111731,2016-12-12 09:43:22,200000406,Ian,May,Massachusetts,2524845521,Gown & Robe Set,105.6,0.1
111730,2016-12-12 09:42:17,400000837,Sean,Rampling,South Carolina,2557931901,Short Gown,47.76,0.05
111729,2016-12-12 09:41:06,400000557,Lisa,Buckland,Kentucky,7841340144,Shirt,29.4,0.02
111728,2016-12-12 09:40:29,100000603,Jane,Walker,Massachusetts,1039854547,Coat,135.83,0.01
111727,2016-12-12 09:40:26,400000915,Melanie,Hemmings,California,7010679527,Blanket,63.84,0.01
111726,2016-12-12 09:39:46,200000765,Paul,Baker,New Jersey,8143229140,Shower Shoes,27.86,0
111725,2016-12-12 09:39:25,100000084,Dylan,Fraser,South Carolina,3132788435,Coat,30.06,0.07
111724,2016-12-12 09:37:43,100000871,Joshua,Kelly,South Dakota,7502168586,Baby Quilt,38.06,0.05
111723,2016-12-12 09:36:39,200000658,John,Payne,Nevada,8143229140,Shower Shoes,27.86,0.07
111722,2016-12-12 09:36:16,200000103,Nicola,Powell,Maryland,8241463559,Wallet,49.75,0.02
111721,2016-12-12 09:35:47,100000420,Samantha,Mackenzie,Idaho,4584868492,T-shirt,61.38,0.01
111720,2016-12-12 09:34:17,100000578,Nathan,Davidson,Tennessee,8619953091,Pillowcase,18.96,0.03
111719,2016-12-12 09:32:58,100000797,Penelope,Mackenzie,Illinoi,1336619171,Slacks,63.84,0.01
111718,2016-12-12 09:31:53,100000443,Justin,Hodges,Delaware,8694351166,Chair Cover,38.87,0.03
111717,2016-12-12 09:29:28,100000230,Dan,Terry,Minnesota,4291344502,Long Overalls,55.62,0.04
111716,2016-12-12 09:29:16,100000321,Adam,Sharp,New Jersey,6917448328,Socks,8.82,0.04
111715,2016-12-12 09:29:08,200000484,Ian,Morrison,Kansas,3750666773,Waterbed Sheet,79.8,0.09
111714,2016-12-12 09:27:29,200000384,Bella,Bailey,Maine,3305177499,Coveralls (long sleeve),95.88,0
111713,2016-12-12 09:26:57,300000667,Richard,Watson,Ohio,4327321762,Dress,69.75,0.07
111712,2016-12-12 09:23:37,200000373,Lucas,Gill,Kentucky,8058527540,Jeans,35.91,0.08
111711,2016-12-12 09:23:37,100000299,Zoe,Johnston,Illinoi,7833392032,Skirt,55.86,0.04
111710,2016-12-12 09:23:25,100000090,Wanda,Henderson,Texas,2876522496,Jacket,99.8,0.03
111709,2016-12-12 09:22:27,100000935,Felicity,Miller,Iowa,8058527540,Jeans,35.91,0.05
111708,2016-12-12 09:19:28,100000137,Sarah,Wallace,Kentucky,1284609276,Sweater,95.76,0.05
111707,2016-12-12 09:17:28,400000754,Emily,Clarkson,Virginia,2588421965,Commode Cover,15.84,0.1
111706,2016-12-12 09:16:48,300000794,Cameron,Alsop,Texas,3390230025,Top,33.48,0.02
111705,2016-12-12 09:16:08,100000135,Piers,King,Maryland,8068199275,Slacks,87.78,0.03
111704,2016-12-12 09:14:16,300000652,Chloe,Forsyth,Texas,5857761910,Gowns/Pajamas,28.14,0.04
111703,2016-12-12 09:14:13,100000807,Gordon,May,Nebraska,5187373849,Short Slip,12.87,0.06
111702,2016-12-12 09:13:44,400000540,Fiona,Baker,Missouri,1940915493,Long Gown,68.77,0.08
111701,2016-12-12 09:12:34,300000735,John,Anderson,Arizona,5997626126,Coat/Jacket,39.55,0.09
111700,2016-12-12 09:11:59,100000185,Cameron,Short,Arkansas,8269421724,Long Overalls,124.75,0.08
111699,2016-12-12 09:07:45,100000198,Tim,North,Iowa,5050067655,Bottoms,66.96,0
111698,2016-12-12 09:06:17,100000059,Phil,Randall,Michigan,4681342313,Sheets,29.9,0.06
111697,2016-12-12 09:05:34,100000848,Tim,Hamilton,Delaware,5050067655,Bottoms,66.96,0.01
111696,2016-12-12 09:05:00,200000609,Leonard,Brown,Missouri,2113413915,Shorts,59.33,0
111695,2016-12-12 09:03:00,100000089,Michelle,Ellison,Pennsylvani,8241463559,Wallet,49.75,0.03
111694,2016-12-12 09:03:00,100000444,Melanie,Nash,Georgia,6697166886,Coat,159.8,0.07
111693,2016-12-12 09:02:11,100000360,Emma,Fisher,Wyomin,6182400847,Blazer,26.88,0.03
111692,2016-12-12 08:59:53,100000841,Donna,Davidson,Colorado,2876522496,Jacket,99.8,0.05
111691,2016-12-12 08:52:50,100000853,Claire,Hudson,Iowa,2695940506,Sweater,59.4,0.03
111690,2016-12-12 08:51:44,100000520,Joan,Clarkson,Missouri,1489444777,Short Gown,131.12,0.07
111689,2016-12-12 08:49:56,200000672,Audrey,Ince,New Jersey,7010679527,Blanket,63.84,0.08
111688,2016-12-12 08:48:52,300000509,Wendy,Rampling,Maine,3135576553,Underwear,5.88,0.02
111687,2016-12-12 08:47:19,100000500,Grace,Stewart,South Carolina,7270957383,Scarf,29.85,0.1
111686,2016-12-12 08:47:07,100000084,Dylan,Fraser,South Carolina,2963300774,Sweatshirt,75.81,0.07
111685,2016-12-12 08:46:13,300000753,David,Mills,Nebraska,5153370805,Shorts,43.96,0.03
111684,2016-12-12 08:44:02,300000553,Zoe,Ferguson,Illinoi,6697166886,Coat,159.8,0.06
111683,2016-12-12 08:41:34,100000826,Sean,Burgess,New Jersey,7270957383,Scarf,29.85,0.1
111682,2016-12-12 08:40:20,100000930,Amelia,Hughes,Hawaii,1082405301,Blazer,119.76,0
111681,2016-12-12 08:40:12,100000851,Victor,Clark,Georgia,7463357829,Infant 2 Piece Set,49.8,0.01
111680,2016-12-12 08:39:35,300000779,Deirdre,Parsons,Montan,1988250904,Coat,74.16,0.1
111679,2016-12-12 08:39:26,200000763,William,Lyman,Oklahoma,3795753080,Jeans,38.1,0.08
111678,2016-12-12 08:35:41,200000507,Isaac,Gill,Illinoi,1489444777,Short Gown,131.12,0.08
111677,2016-12-12 08:35:02,200000904,Ryan,Gray,West Virginia,6182617964,Long Gown,97.11,0.1
111676,2016-12-12 08:33:58,200000492,Julian,Langdon,Missouri,3305177499,Coveralls (long sleeve),95.88,0.07
111675,2016-12-12 08:33:48,300000494,Jonathan,White,Utah,1489444777,Short Gown,131.12,0.05
111674,2016-12-12 08:28:46,200000068,Lucas,Piper,Arizona,5153370805,Shorts,43.96,0.04
111673,2016-12-12 08:27:59,100000573,Sam,Howard,Alabama,6991736764,Pillow Sham,19.8,0.09
111672,2016-12-12 08:27:39,100000120,Andrea,Dickens,Colorado,6548962456,Dust Ruffle,65.79,0.09
111671,2016-12-12 08:27:00,400000450,Jake,Cornish,Arizona,3123824581,Sweatpants,43.89,0.08
111670,2016-12-12 08:25:30,200000076,Michael,Hemmings,Arizona,3750666773,Waterbed Sheet,79.8,0.02
111669,2016-12-12 08:25:03,400000915,Melanie,Hemmings,California,7502168586,Baby Quilt,38.06,0.01
111668,2016-12-12 08:25:01,200000799,Leonard,Ogden,Connecticut,1489444777,Short Gown,131.12,0.07
111667,2016-12-12 08:24:56,100000574,Dylan,Marshall,West Virginia,5997626126,Coat/Jacket,39.55,0.02
111666,2016-12-12 08:23:04,100000030,Luke,Wilkins,Washington,8213207925,Underwear & Boxers,23.76,0.09
111665,2016-12-12 08:22:43,100000454,Edward,Hart,West Virginia,7425260271,Mattress Cover,35.44,0.07
111664,2016-12-12 08:20:12,300000526,Yvonne,Metcalfe,Nebraska,1737807900,Tie,68.64,0.03
111663,2016-12-12 08:19:50,200000751,Brian,Bond,Wisconsin,6991736764,Pillow Sham,19.8,0.09
111662,2016-12-12 08:18:42,100000908,Christopher,Peake,New York,2430071492,Dust Ruffle,41.86,0.09
111661,2016-12-12 08:18:12,300000525,Luke,Mathis,Illinoi,2248992375,Sweater,61.38,0.06
111660,2016-12-12 08:18:06,200000821,Charles,Underwood,Texas,8694351166,Chair Cover,38.87,0.08
111659,2016-12-12 08:16:16,100000476,Donna,Robertson,Indiana,1039854547,Coat,135.83,0.1
111658,2016-12-12 08:15:36,200000712,Gordon,Simpson,Georgia,6182400847,Blazer,26.88,0.06
111657,2016-12-12 08:14:53,300000073,Hannah,White,Indiana,3390230025,Top,33.48,0.05
111656,2016-12-12 08:13:13,100000220,Maria,Simpson,Arkansas,4327321762,Dress,69.75,0.09
111655,2016-12-12 08:12:46,100000318,Anna,MacLeod,Oregon,9538578209,Dress,87.36,0.05
111654,2016-12-12 08:12:32,100000571,Connor,Harris,Kansas,6648383061,Long Slip,27.86,0.02
111653,2016-12-12 08:10:08,400000433,Rose,Robertson,Oklahoma,5736433915,Mattress Cover,65.78,0.06
111652,2016-12-12 08:09:15,100000198,Tim,North,Iowa,7833392032,Skirt,55.86,0
111651,2016-12-12 08:09:04,100000137,Sarah,Wallace,Kentucky,5608950888,Suit & 2 pc Dress,112.35,0.05
111650,2016-12-12 08:08:55,400000517,Carol,Rutherford,Wisconsin,8068199275,Slacks,87.78,0.09
111649,2016-12-12 08:07:25,100000143,Luke,Ball,Wisconsin,1039854547,Coat,135.83,0.05
111648,2016-12-12 08:07:10,100000080,David,Peters,Oregon,3390230025,Top,33.48,0.06
111647,2016-12-12 08:04:01,400000755,Angela,Oliver,Arkansas,4622769035,Short Gown,78,0.01
111646,2016-12-12 08:01:51,200000584,Alan,Metcalfe,Massachusetts,3452086694,Bra,38.87,0.1
111645,2016-12-12 08:00:11,200000164,Claire,Walsh,Idaho,3256419181,Short Slip,102,0.09
111644,2016-12-12 07:59:54,100000025,Jennifer,Hughes,Rhode Island,4291344502,Long Overalls,55.62,0.1
111643,2016-12-12 07:59:12,100000277,Maria,Arnold,Kentucky,2178891798,Hand Towel,18.17,0.01
111642,2016-12-12 07:57:39,100000190,Vanessa,Avery,South Dakota,1039854547,Coat,135.83,0.05
111641,2016-12-12 07:56:42,100000927,Victoria,Wilson,Missouri,3126356136,Formal Dress,99.9,0.1
111640,2016-12-12 07:56:30,200000505,Brandon,Peake,Wyomin,3452086694,Bra,38.87,0.06
111639,2016-12-12 07:55:34,100000061,Kylie,Howard,Minnesota,1039854547,Coat,135.83,0.1
111638,2016-12-12 07:55:02,200000532,Frank,Parr,Alabama,9870137717,Crib Sheet,53.9,0
111637,2016-12-12 07:54:53,100000422,Brian,Simpson,North Dakota,3890778939,Suit & 2 pc Dress,125.16,0.05
111636,2016-12-12 07:52:10,400000639,Peter,Miller,Oklahoma,3123824581,Sweatpants,43.89,0.04
111635,2016-12-12 07:51:51,200000070,Kevin,Parr,Kansas,4681342313,Sheets,29.9,0.03
111634,2016-12-12 07:51:49,200000387,Christian,Blake,Colorado,1284609276,Sweater,95.76,0.03
111633,2016-12-12 07:51:35,100000189,Wendy,Morrison,Virginia,5187883584,Dish Towel,49.5,0
111632,2016-12-12 07:51:23,100000346,Joseph,Buckland,Massachusetts,8143229140,Shower Shoes,27.86,0.01
111631,2016-12-12 07:50:40,300000597,Julian,Lyman,Arizona,2113413915,Shorts,59.33,0.01
111630,2016-12-12 07:47:53,200000548,Emily,King,Minnesota,2430071492,Dust Ruffle,41.86,0.09
111629,2016-12-12 07:47:30,100000206,Wanda,Short,Mississippi,6719567315,Blouse,47.88,0.09
111628,2016-12-12 07:46:42,100000454,Edward,Hart,West Virginia,1940915493,Long Gown,68.77,0.07
111627,2016-12-12 07:45:33,100000572,David,Stewart,Virginia,7645689457,Apron,9.48,0.06
111626,2016-12-12 07:43:56,200000266,Karen,Oliver,Alaska,2491559336,Jeans,104.79,0.1
111625,2016-12-12 07:43:35,200000389,Leonard,Thomson,Florida,6228611532,Valance,47.76,0
111624,2016-12-12 07:43:01,100000317,Liam,Stewart,Connecticut,7425260271,Mattress Cover,35.44,0.09
111623,2016-12-12 07:39:06,100000922,Sally,Glover,Virginia,8864799421,Valance,31.8,0.08
111622,2016-12-12 07:37:10,300000466,Amy,Davies,New York,8586814459,Gown & Robe Set,65.64,0.02
111621,2016-12-12 07:33:37,100000327,Dominic,Miller,Hawaii,2876522496,Jacket,99.8,0.06
111620,2016-12-12 07:30:49,400000555,Zoe,Murray,Missouri,6661671897,Swimwear,50.83,0.07
111619,2016-12-12 07:29:43,100000603,Jane,Walker,Massachusetts,7841340144,Shirt,29.4,0.01
111618,2016-12-12 07:29:09,100000560,Jacob,King,Arizona,5127562193,Robe,95.76,0.07
111617,2016-12-12 07:28:28,100000337,Tracey,Langdon,Pennsylvani,3126356136,Formal Dress,99.9,0.06
111616,2016-12-12 07:28:22,200000459,Charles,Brown,Arizona,5127562193,Robe,95.76,0.04
111615,2016-12-12 07:27:35,200000669,Jake,Rutherford,Hawaii,5509524170,Couch Cover,86.68,0.06
111614,2016-12-12 07:24:48,200000663,Leonard,Jackson,Delaware,7270957383,Scarf,29.85,0.02
111613,2016-12-12 07:21:01,100000380,Piers,Walker,Ohio,6962492078,Bath Mat,37.31,0.04
111612,2016-12-12 07:20:59,200000014,Thomas,Lawrence,Minnesota,6719567315,Blouse,47.88,0.06
111611,2016-12-12 07:20:25,400000691,Jacob,Clarkson,Utah,6388591017,Baby Quilt,100.68,0.02
111610,2016-12-12 07:20:04,400000397,Madeleine,Kerr,Illinoi,6917448328,Socks,8.82,0.04
111609,2016-12-12 07:19:46,100000209,Christian,Sharp,Kansas,1625450539,Dress,54.89,0.04
111608,2016-12-12 07:18:27,200000646,Liam,Rutherford,Louisiana,8058527540,Jeans,35.91,0.02
111607,2016-12-12 07:18:13,100000203,Yvonne,Arnold,North Dakota,2210750188,Blazer,119.76,0.03
111606,2016-12-12 07:17:24,100000119,Vanessa,Lyman,Connecticut,3405268556,Handbag,114.77,0.01
111605,2016-12-12 07:15:59,400000625,Eric,Oliver,New Mexico,8948840620,Gloves,19.8,0.01
111604,2016-12-12 07:15:52,200000166,William,Mitchell,Maryland,6388591017,Baby Quilt,100.68,0
111603,2016-12-12 07:11:59,400000795,Amanda,King,Florida,3405268556,Handbag,114.77,0.1
111602,2016-12-12 07:11:30,400000472,Gabrielle,Hardacre,Delaware,2876522496,Jacket,99.8,0.01
111601,2016-12-12 07:10:04,300000015,Madeleine,Marshall,Arizona,8694351166,Chair Cover,38.87,0.08
111600,2016-12-12 07:09:54,100000891,Alexandra,Mathis,Massachusetts,6697166886,Coat,159.8,0.05
111599,2016-12-12 07:09:24,400000757,Joanne,King,Delaware,6719567315,Blouse,47.88,0.05
111598,2016-12-12 07:09:00,100000283,Stephanie,Smith,Iowa,3962085980,Sleeper,61.38,0.02
111597,2016-12-12 07:08:56,100000640,David,Arnold,Wisconsin,7010679527,Blanket,63.84,0.1
111596,2016-12-12 07:08:47,200000352,Piers,Harris,North Carolina,9873264896,Hat,10.89,0.09
111595,2016-12-12 07:07:57,200000938,Trevor,Harris,Michigan,8269421724,Long Overalls,124.75,0.05
111594,2016-12-12 07:07:29,100000400,Jacob,Fisher,New Jersey,8713824671,Infant 2 Piece Set,48.6,0.02
111593,2016-12-12 07:07:21,200000912,Brian,Bower,Rhode Island,2113413915,Shorts,59.33,0.1
111592,2016-12-12 07:06:50,300000685,Caroline,Ross,New Hampshire,6661671897,Swimwear,50.83,0.08
111591,2016-12-12 07:06:03,100000928,Stephen,Glover,Ohio,2963300774,Sweatshirt,75.81,0.08
111590,2016-12-12 07:05:33,100000041,Edward,Terry,Indiana,1988250904,Coat,74.16,0.05
111589,2016-12-12 07:05:02,100000680,Ruth,Short,Arkansas,7425260271,Mattress Cover,35.44,0.03
111588,2016-12-12 07:03:40,100000559,Grace,Mills,Massachusetts,8619953091,Pillowcase,18.96,0.09
111587,2016-12-12 06:59:18,100000255,Diane,Henderson,Kansas,2963300774,Sweatshirt,75.81,0.1
111586,2016-12-12 06:58:49,200000486,Leonard,Churchill,Tennessee,2557931901,Short Gown,47.76,0.05
111585,2016-12-12 06:58:19,100000151,Connor,Grant,Vermont,9916068026,Gowns/Pajamas,118.14,0.1
111584,2016-12-12 06:57:35,100000315,Peter,Metcalfe,Idaho,6511971572,Sleeping Bag,47.88,0.08
111583,2016-12-12 06:57:34,100000204,Fiona,Vance,Massachusetts,8262662751,Suit,109.89,0.01
111582,2016-12-12 06:54:56,200000764,Carl,Arnold,Rhode Island,5050067655,Bottoms,66.96,0.04
111581,2016-12-12 06:51:19,200000210,Blake,Rutherford,Nevada,3305177499,Coveralls (long sleeve),95.88,0.07
111580,2016-12-12 06:47:57,300000685,Caroline,Ross,New Hampshire,1082405301,Blazer,119.76,0.08
111579,2016-12-12 06:45:08,200000665,Edward,Turner,Arizona,4538875409,Couch Cover,79.8,0.03
111578,2016-12-12 06:43:35,200000897,Boris,Nash,Texas,6962492078,Bath Mat,37.31,0.08
111577,2016-12-12 06:43:06,300000553,Zoe,Ferguson,Illinoi,4398051135,Bra,6,0.06
111576,2016-12-12 06:41:24,100000831,Steven,Morrison,South Dakota,7841340144,Shirt,29.4,0.1
111575,2016-12-12 06:40:55,200000726,Peter,Chapman,California,3452086694,Bra,38.87,0
111574,2016-12-12 06:40:23,100000056,Liam,Gibson,Florida,1303837083,Suit,19.4,0.07
111573,2016-12-12 06:40:12,300000594,Joan,Randall,Idaho,7833392032,Skirt,55.86,0.1
111572,2016-12-12 06:39:41,300000073,Hannah,White,Indiana,8586814459,Gown & Robe Set,65.64,0.05
111571,2016-12-12 06:37:36,100000125,Jonathan,MacDonald,Oregon,7833392032,Skirt,55.86,0.09
111570,2016-12-12 06:37:18,200000507,Isaac,Gill,Illinoi,2355020550,Sweater,67.92,0.08
111569,2016-12-12 06:36:50,100000138,Richard,Hemmings,Rhode Island,6548962456,Dust Ruffle,65.79,0
111568,2016-12-12 06:36:22,100000722,Katherine,Paterson,Maryland,1625450539,Dress,54.89,0.04
111567,2016-12-12 06:36:00,200000583,Joanne,Mills,Texas,1336619171,Slacks,63.84,0
111566,2016-12-12 06:34:43,100000274,Rose,Russell,Texas,3390230025,Top,33.48,0.1
111565,2016-12-12 06:31:23,300000440,Sally,Mitchell,New York,6182617964,Long Gown,97.11,0.04
111564,2016-12-12 06:27:52,200000102,Emma,Piper,Georgia,5857761910,Gowns/Pajamas,28.14,0.08
111563,2016-12-12 06:25:30,100000049,Simon,Ball,California,1737807900,Tie,68.64,0.02
111562,2016-12-12 06:23:12,400000027,Rachel,McGrath,Utah,4924918902,T-shirt,62.79,0.09
111561,2016-12-12 06:22:44,100000050,Charles,Nolan,Pennsylvani,2153011099,Gown & Robe Set,99.8,0.03
111560,2016-12-12 06:19:54,200000621,Andrew,Hill,New Hampshire,4391642886,Men's Pajama Set,83.79,0.02
111559,2016-12-12 06:19:31,200000579,James,Glover,Oregon,3452086694,Bra,38.87,0.03
111558,2016-12-12 06:18:14,300000704,Bernadette,Cornish,Pennsylvani,2153011099,Gown & Robe Set,99.8,0.04
111557,2016-12-12 06:18:02,100000809,Dylan,Mathis,Colorado,3750666773,Waterbed Sheet,79.8,0.03
111556,2016-12-12 06:17:54,400000556,Irene,Oliver,Nebraska,3962085980,Sleeper,61.38,0.02
111555,2016-12-12 06:17:53,200000534,Sebastian,Thomson,Georgia,3819369487,Dish Towel,7.84,0.1
111554,2016-12-12 06:17:30,200000039,Luke,Martin,North Dakota,6548962456,Dust Ruffle,65.79,0.04
111553,2016-12-12 06:16:02,100000880,Rachel,Springer,North Dakota,6648383061,Long Slip,27.86,0.03
111552,2016-12-12 06:12:59,300000302,William,Wilkins,Nevada,7425260271,Mattress Cover,35.44,0.07
111551,2016-12-12 06:12:12,100000404,Stewart,Bell,Indiana,5736433915,Mattress Cover,65.78,0.07
111550,2016-12-12 06:11:58,100000142,Sam,Russell,Vermont,4327321762,Dress,69.75,0.04
111549,2016-12-12 06:11:49,100000307,Adrian,Hill,Indiana,1940915493,Long Gown,68.77,0.03
111548,2016-12-12 06:10:03,400000916,Matt,Grant,New Hampshire,6661671897,Swimwear,50.83,0.02
111547,2016-12-12 06:05:39,200000802,Eric,Slater,Kentucky,2210750188,Blazer,119.76,0.1
111546,2016-12-12 06:05:10,100000005,Deirdre,Pullman,Pennsylvani,3305177499,Coveralls (long sleeve),95.88,0.1
111545,2016-12-12 05:59:08,100000545,Julia,Ellison,North Carolina,5857761910,Gowns/Pajamas,28.14,0.08
111544,2016-12-12 05:59:06,100000087,Jack,White,Indiana,6388591017,Baby Quilt,100.68,0.06
111543,2016-12-12 05:50:07,100000908,Christopher,Peake,New York,2248992375,Sweater,61.38,0.09
111542,2016-12-12 05:49:51,200000535,Ryan,Marshall,Tennessee,1988250904,Coat,74.16,0.05
111541,2016-12-12 05:49:00,300000271,Carl,Abraham,Hawaii,6991736764,Pillow Sham,19.8,0.02
111540,2016-12-12 05:48:23,200000460,Olivia,Turner,Ohio,1893735141,Socks,115.5,0.02
111539,2016-12-12 05:44:41,100000627,Brian,Slater,Nevada,4398051135,Bra,6,0.1
111538,2016-12-12 05:44:01,100000148,Madeleine,Ogden,Virginia,4681342313,Sheets,29.9,0.05
111537,2016-12-12 05:43:54,100000569,Gabrielle,Skinner,Wyomin,9873264896,Hat,10.89,0
111536,2016-12-12 05:43:08,300000702,Diane,Underwood,Maryland,3795753080,Jeans,38.1,0.03
111535,2016-12-12 05:41:29,200000508,Bella,Gibson,Colorado,9870137717,Crib Sheet,53.9,0.08
111534,2016-12-12 05:40:54,200000856,William,McLean,South Carolina,3135576553,Underwear,5.88,0.05
111533,2016-12-12 05:37:49,200000620,Simon,Slater,Illinoi,6388591017,Baby Quilt,100.68,0.04
111532,2016-12-12 05:36:10,100000892,Christopher,Anderson,New Mexico,3132788435,Coat,30.06,0.02
111531,2016-12-12 05:35:50,300000822,Leonard,Fisher,Maine,4574639519,Jeans,14.5,0.07
111530,2016-12-12 05:34:23,200000072,Angela,Roberts,Oklahoma,8948840620,Gloves,19.8,0.09
111529,2016-12-12 05:33:00,200000386,Edward,Marshall,Kentucky,3819369487,Dish Towel,7.84,0.01
111528,2016-12-12 05:32:27,300000167,Cameron,Ross,North Dakota,3390230025,Top,33.48,0.07
111527,2016-12-12 05:31:51,100000742,Brandon,Churchill,Wyomin,2248992375,Sweater,61.38,0.03
111526,2016-12-12 05:31:01,100000708,Jan,Roberts,Massachusetts,4327321762,Dress,69.75,0.1
111525,2016-12-12 05:29:27,200000259,Alison,Taylor,Connecticut,6697166886,Coat,159.8,0.05
111524,2016-12-12 05:29:06,400000368,Olivia,Simpson,Vermont,8241463559,Wallet,49.75,0
111523,2016-12-12 05:28:14,200000029,Lucas,Mackenzie,Idaho,8864799421,Valance,31.8,0.1
111522,2016-12-12 05:27:56,400000540,Fiona,Baker,Missouri,8586814459,Gown & Robe Set,65.64,0.08
111521,2016-12-12 05:27:52,100000326,Felicity,North,Kentucky,3890778939,Suit & 2 pc Dress,125.16,0.07
111520,2016-12-12 05:27:21,100000157,Anthony,Cornish,Michigan,5153370805,Shorts,43.96,0.03
111519,2016-12-12 05:25:18,200000622,Christopher,Randall,New York,8068199275,Slacks,87.78,0.09
111518,2016-12-12 05:25:05,100000221,Sally,Arnold,Utah,7502168586,Baby Quilt,38.06,0.08
111517,2016-12-12 05:24:34,100000859,Amy,Glover,Missouri,9223468295,Bath Mat,23.88,0.06
111516,2016-12-12 05:23:26,100000679,Yvonne,Lambert,Massachusetts,8213207925,Underwear & Boxers,23.76,0.07
111515,2016-12-12 05:20:35,200000425,Joshua,Ince,Iowa,6511971572,Sleeping Bag,47.88,0.07
111514,2016-12-12 05:20:25,100000278,Irene,Vaughan,Arkansas,8713824671,Infant 2 Piece Set,48.6,0.09
111513,2016-12-12 05:20:21,400000690,Bernadette,Duncan,Utah,8624682735,Coat,77.77,0.03
111512,2016-12-12 05:18:31,200000863,Theresa,Quinn,Utah,2782517448,Belt,45.77,0.1
111511,2016-12-12 05:17:54,100000680,Ruth,Short,Arkansas,4622769035,Short Gown,78,0.03
111510,2016-12-12 05:14:14,200000715,Sebastian,Mackenzie,Florida,2153011099,Gown & Robe Set,99.8,0.09
111509,2016-12-12 05:14:07,200000864,Harry,Hardacre,Tennessee,6511971572,Sleeping Bag,47.88,0.1
111508,2016-12-12 05:12:32,100000925,Andrew,Bell,Virginia,2695940506,Sweater,59.4,0.03
111507,2016-12-12 05:10:32,300000393,Lily,Lyman,New Hampshire,9870137717,Crib Sheet,53.9,0.02
111506,2016-12-12 05:10:04,100000058,Piers,Morgan,Colorado,1336619171,Slacks,63.84,0.09
111505,2016-12-12 05:09:41,100000172,Nicholas,Greene,Washington,6962492078,Bath Mat,37.31,0
111504,2016-12-12 05:07:53,100000221,Sally,Arnold,Utah,6388591017,Baby Quilt,100.68,0.08
111503,2016-12-12 05:07:13,200000505,Brandon,Peake,Wyomin,3126356136,Formal Dress,99.9,0.06
111502,2016-12-12 05:06:46,300000594,Joan,Randall,Idaho,6661671897,Swimwear,50.83,0.1
111501,2016-12-12 05:04:27,200000492,Julian,Langdon,Missouri,5736433915,Mattress Cover,65.78,0.07
